os_id,ppp_id
19658,319273
19658,320975
19658,319273
19658,320975
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,321483
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,332985
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,336376
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,341630
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19658,346870
19701,316725
19730,320085
19730,332603
19814,310497
19814,310497
19814,310497
19814,310497
19814,310647
19814,311727
19814,311727
19814,311727
19814,311727
19814,311727
19814,314899
19814,314899
19814,314899
19814,314899
19814,314899
19814,314899
19814,314899
19814,314899
19814,314970
19814,314970
19814,314970
19814,314970
19814,315567
19814,316538
19814,315567
19814,316538
19814,315567
19814,316538
19814,315567
19814,316538
19814,315567
19814,316538
19814,315567
19814,316538
19814,315567
19814,316538
19814,315743
19814,315743
19814,315743
19814,315743
19814,315567
19814,316538
19814,315567
19814,316538
19814,315567
19814,316538
19814,315567
19814,316538
19814,315567
19814,316538
19814,315567
19814,316538
19814,315567
19814,316538
19814,316712
19814,316712
19814,316712
19814,316712
19814,316712
19814,316712
19814,316712
19814,316712
19814,316712
19814,316712
19814,316712
19814,316712
19814,316712
19814,316712
19814,317540
19814,317540
19814,317540
19814,317540
19814,317540
19814,318628
19814,318628
19814,318628
19814,318628
19814,318628
19814,318628
19814,318628
19814,318628
19814,318628
19814,318628
19814,318628
19814,322429
19814,322429
19814,322429
19814,333458
19814,333458
19814,335007
19814,335007
19814,335007
19814,335007
19814,335007
19814,335007
19814,335007
19814,335007
19814,335007
19814,335007
19814,335007
19814,335007
19814,343768
19814,343768
19814,344007
19814,344007
19814,344007
19814,344007
19814,344007
19814,344007
19814,344007
19814,344007
19814,344007
19814,344007
19814,344007
19814,344007
19814,344007
19814,350527
19826,312495
19826,312496
19826,318716
19826,320827
19826,349633
19826,349635
19826,349633
19826,349635
19876,314952
19892,315309
19892,337271
19892,348609
19895,324740
19895,324740
19895,324740
19895,324740
19895,324740
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19895,341122
19901,331833
19975,319853
19975,319853
19975,319853
19975,319853
19975,319853
19975,324348
19975,324348
19975,324348
19975,324348
19975,324348
19975,338559
19975,338559
19975,338559
19975,338559
19975,338559
19975,339086
19975,339086
19975,339086
19975,339086
19975,339086
19975,339086
19975,342927
19975,347760
19975,347760
19975,347760
19975,347760
20138,314871
20138,314871
20138,319853
20138,319853
20138,319853
20138,319853
20138,319853
20138,324348
20138,324348
20138,324348
20138,324348
20138,324348
20138,336117
20138,336923
20138,336923
20138,336117
20138,338559
20138,338559
20138,338559
20138,338559
20138,338559
20138,339086
20138,339086
20138,339086
20138,339086
20138,339086
20138,339086
20138,347760
20138,347760
20138,347760
20138,347760
20143,313565
20143,315855
20143,313565
20143,315855
20169,331191
20224,324615
20224,327210
20224,327210
20237,340745
20237,340745
20237,340745
20237,340745
20239,339675
20239,343315
20239,348491
20242,313828
20244,335008
20245,312347
20245,323776
20245,324341
20245,324341
20245,337015
20245,337130
20245,346270
20318,316791
20318,350561
20395,313646
20395,313646
20395,313646
20395,313646
20395,313646
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20395,315418
20452,329315
20452,330584
20452,338661
20452,341318
20452,343432
20452,348548
20453,326729
20479,313844
20479,342538
20479,346360
20479,346360
20479,342538
20479,346360
20479,346360
20505,327907
20505,331510
20505,327907
20505,331510
20505,331510
20505,331510
20505,327907
20505,331510
20531,319858
20531,319858
20531,336956
20531,336956
20635,331615
20635,334987
20635,331615
20635,334987
20635,331615
20635,334987
20635,331615
20635,334987
20658,319779
20658,319779
20658,319779
20658,319783
20658,319783
20658,319783
20658,319783
20689,320200
20689,330245
20689,330245
20733,324977
20733,324977
20733,324977
20733,324977
20733,324977
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20733,345609
20783,349806
20830,340744
20851,338358
20852,343449
20852,350078
20900,345177
20908,334747
20952,326725
20967,313431
20968,321592
20968,329154
20968,326775
20968,321592
20968,329154
20968,331683
20968,331698
20968,338796
20968,341122
20968,341122
20968,341122
